Identity,GPS Fix Time,date,GPS Fix Attempt,GPS Latitude,GPS Longitude,time,croc name,acoustic tag ID,satellite tag,GPS start,days at large,GPS end,number of fixes (HDOP<4),sex,total length (cm),,
,2/17/10 5:38 AM,2/17/2010,,-12.10099,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,2/22/10 8:10 AM,2/22/2010,,-12.10103,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,3/4/10 1:13 AM,3/4/2010,,-12.10121,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,3/5/10 1:05 AM,3/5/2010,,-12.10134,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,3/10/10 12:40 PM,3/10/2010,,-12.10101,141.95332,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95332
,12/19/09 10:36 AM,12/19/2009,,-12.10142,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/7/10 2:59 AM,1/7/2010,,-12.10118,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/16/10 11:19 AM,1/16/2010,,-12.10106,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/22/10 7:57 AM,1/22/2010,,-12.10108,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/23/10 1:54 AM,1/23/2010,,-12.10097,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/26/10 4:39 AM,1/26/2010,,-12.10109,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,3/14/10 12:18 PM,3/14/2010,,-12.10097,141.95331,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95331
,1/20/10 2:05 AM,1/20/2010,,-12.10085,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/23/10 10:54 AM,1/23/2010,,-12.10083,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/25/10 7:44 AM,1/25/2010,,-12.10113,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,2/6/10 12:35 PM,2/6/2010,,-12.10102,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,2/18/10 8:33 AM,2/18/2010,,-12.10111,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,2/24/10 1:58 AM,2/24/2010,,-12.10103,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,2/28/10 7:35 AM,2/28/2010,,-12.10103,141.9533,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9533
,1/21/10 4:58 AM,1/21/2010,,-12.10111,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,1/22/10 1:57 AM,1/22/2010,,-12.10109,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/5/10 9:40 AM,2/5/2010,,-12.10094,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/6/10 6:34 AM,2/6/2010,,-12.1011,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/14/10 11:49 AM,2/14/2010,,-12.10108,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/16/10 8:42 AM,2/16/2010,,-12.10108,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/16/10 5:41 AM,2/16/2010,,-12.10104,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,3/9/10 3:43 AM,3/9/2010,,-12.10113,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,3/12/10 9:23 AM,3/12/2010,,-12.10099,141.95329,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95329
,2/2/10 12:54 PM,2/2/2010,,-12.10092,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,2/8/10 9:27 AM,2/8/2010,,-12.10102,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,2/8/10 12:26 PM,2/8/2010,,-12.101,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,2/22/10 11:09 AM,2/22/2010,,-12.1012,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,2/22/10 2:09 AM,2/22/2010,,-12.10124,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,2/27/10 4:43 AM,2/27/2010,,-12.10168,141.95328,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95328
,1/29/10 10:22 AM,1/29/2010,,-12.10103,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,2/21/10 2:13 AM,2/21/2010,,-12.10104,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,2/25/10 10:54 AM,2/25/2010,,-12.10103,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,2/25/10 10:51 AM,2/25/2010,,-12.10118,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,2/26/10 7:48 AM,2/26/2010,,-12.10096,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,3/1/10 4:34 AM,3/1/2010,,-12.10106,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,3/1/10 4:30 AM,3/1/2010,,-12.10103,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,3/5/10 10:05 AM,3/5/2010,,-12.10096,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,3/8/10 6:51 AM,3/8/2010,,-12.10098,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,3/9/10 9:44 AM,3/9/2010,,-12.10101,141.95327,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95327
,12/9/09 11:32 AM,12/9/2009,,-12.10165,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,1/16/10 2:23 AM,1/16/2010,,-12.10114,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,1/22/10 10:57 AM,1/22/2010,,-12.10104,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,2/7/10 6:33 AM,2/7/2010,,-12.10107,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,2/15/10 5:48 AM,2/15/2010,,-12.10111,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,2/26/10 4:49 AM,2/26/2010,,-12.10113,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,2/27/10 10:42 AM,2/27/2010,,-12.10109,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,2/28/10 1:35 AM,2/28/2010,,-12.10135,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,3/8/10 12:52 PM,3/8/2010,,-12.10108,141.95326,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95326
,1/20/10 8:06 AM,1/20/2010,,-12.10102,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,1/20/10 11:05 AM,1/20/2010,,-12.10102,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/9/10 6:20 AM,2/9/2010,,-12.10093,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/14/10 8:51 AM,2/14/2010,,-12.10124,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/15/10 8:47 AM,2/15/2010,,-12.10106,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/15/10 8:45 AM,2/15/2010,,-12.10101,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/21/10 8:15 AM,2/21/2010,,-12.1011,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,2/24/10 5:03 AM,2/24/2010,,-12.10114,141.95325,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95325
,1/14/10 2:29 AM,1/14/2010,,-12.10111,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,1/18/10 2:13 AM,1/18/2010,,-12.10099,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,2/2/10 6:56 AM,2/2/2010,,-12.10107,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,2/12/10 12:05 PM,2/12/2010,,-12.10105,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,2/16/10 5:45 AM,2/16/2010,,-12.10112,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,2/22/10 8:09 AM,2/22/2010,,-12.10106,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,3/6/10 10:03 AM,3/6/2010,,-12.10109,141.95324,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95324
,12/27/09 9:48 AM,12/27/2009,,-12.10143,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,12/29/09 12:38 PM,12/29/2009,,-12.10155,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/7/10 8:58 AM,1/7/2010,,-12.10136,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/18/10 5:13 AM,1/18/2010,,-12.10122,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/23/10 7:56 AM,1/23/2010,,-12.101,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/24/10 10:49 AM,1/24/2010,,-12.10087,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/10/10 6:15 AM,2/10/2010,,-12.10106,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/12/10 3:06 AM,2/12/2010,,-12.10108,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/13/10 11:53 AM,2/13/2010,,-12.10098,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/15/10 2:48 AM,2/15/2010,,-12.10084,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/18/10 11:33 AM,2/18/2010,,-12.10124,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,2/21/10 5:15 AM,2/21/2010,,-12.10107,141.95323,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95323
,1/31/10 1:10 AM,1/31/2010,,-12.10103,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,2/3/10 6:48 AM,2/3/2010,,-12.1009,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,2/5/10 3:39 AM,2/5/2010,,-12.10108,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,2/19/10 5:25 AM,2/19/2010,,-12.10107,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,2/21/10 8:13 AM,2/21/2010,,-12.10102,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,3/4/10 7:10 AM,3/4/2010,,-12.10115,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,3/6/10 1:05 AM,3/6/2010,,-12.10098,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,3/10/10 6:37 AM,3/10/2010,,-12.101,141.95322,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95322
,12/18/09 10:39 AM,12/18/2009,,-12.10126,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,1/5/10 12:06 PM,1/5/2010,,-12.10147,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,1/21/10 10:57 AM,1/21/2010,,-12.10099,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,1/25/10 4:44 AM,1/25/2010,,-12.10102,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,2/5/10 6:40 AM,2/5/2010,,-12.10102,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,2/6/10 3:34 AM,2/6/2010,,-12.10098,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,2/20/10 2:18 AM,2/20/2010,,-12.10121,141.95321,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95321
,12/9/09 8:31 AM,12/9/2009,,-12.10139,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,1/25/10 10:43 AM,1/25/2010,,-12.10073,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,1/27/10 7:35 AM,1/27/2010,,-12.10097,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,2/8/10 3:26 AM,2/8/2010,,-12.10112,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,2/17/10 8:38 AM,2/17/2010,,-12.10094,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,2/19/10 2:25 AM,2/19/2010,,-12.10103,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,2/20/10 5:19 AM,2/20/2010,,-12.10125,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,2/28/10 10:36 AM,2/28/2010,,-12.10108,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,3/7/10 7:00 AM,3/7/2010,,-12.10119,141.9532,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9532
,12/10/09 2:21 AM,12/10/2009,,-12.10149,141.95319,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95319
,2/17/10 2:38 AM,2/17/2010,,-12.10118,141.95319,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95319
,2/25/10 1:51 AM,2/25/2010,,-12.10095,141.95319,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95319
,2/27/10 4:43 AM,2/27/2010,,-12.10105,141.95319,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95319
,12/10/09 5:21 AM,12/10/2009,,-12.1015,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,12/18/09 4:40 AM,12/18/2009,,-12.10099,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,1/28/10 10:26 AM,1/28/2010,,-12.10093,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,2/3/10 9:46 AM,2/3/2010,,-12.10091,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,2/4/10 3:47 AM,2/4/2010,,-12.10102,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,2/20/10 11:19 AM,2/20/2010,,-12.10101,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,3/12/10 12:28 PM,3/12/2010,,-12.10105,141.95318,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95318
,1/20/10 8:03 AM,1/20/2010,,-12.1011,141.95317,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95317
,2/11/10 6:11 AM,2/11/2010,,-12.101,141.95317,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95317
,2/13/10 8:54 AM,2/13/2010,,-12.10093,141.95317,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95317
,3/12/10 6:25 AM,3/12/2010,,-12.10099,141.95317,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95317
,12/30/09 3:34 AM,12/30/2009,,-12.10145,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,1/25/10 1:47 AM,1/25/2010,,-12.10089,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,2/6/10 9:35 AM,2/6/2010,,-12.10102,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,2/10/10 9:15 AM,2/10/2010,,-12.10101,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,2/18/10 2:31 AM,2/18/2010,,-12.10112,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,2/23/10 2:05 AM,2/23/2010,,-12.10095,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,2/25/10 7:50 AM,2/25/2010,,-12.10103,141.95316,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95316
,1/24/10 4:53 AM,1/24/2010,,-12.10122,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,1/27/10 4:36 AM,1/27/2010,,-12.10116,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,2/10/10 9:13 AM,2/10/2010,,-12.10111,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,2/17/10 11:37 AM,2/17/2010,,-12.10104,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,3/13/10 9:22 AM,3/13/2010,,-12.10147,141.95315,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95315
,1/11/10 2:43 AM,1/11/2010,,-12.10106,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,1/22/10 10:57 AM,1/22/2010,,-12.1014,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,3/1/10 7:29 AM,3/1/2010,,-12.10101,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,3/3/10 4:15 AM,3/3/2010,,-12.10113,141.95314,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95314
,2/14/10 2:50 AM,2/14/2010,,-12.10146,141.95313,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95313
,3/10/10 12:44 PM,3/10/2010,,-12.10109,141.95313,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95313
,12/27/09 12:49 PM,12/27/2009,,-12.10137,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,1/21/10 11:00 AM,1/21/2010,,-12.10086,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,2/5/10 12:39 PM,2/5/2010,,-12.10107,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,2/11/10 9:10 AM,2/11/2010,,-12.10138,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,3/6/10 7:04 AM,3/6/2010,,-12.10105,141.95312,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95312
,1/21/10 1:58 AM,1/21/2010,,-12.10108,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,2/3/10 3:47 AM,2/3/2010,,-12.10076,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,2/4/10 12:46 PM,2/4/2010,,-12.101,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,3/9/10 12:45 PM,3/9/2010,,-12.10125,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,3/12/10 12:25 PM,3/12/2010,,-12.10093,141.95311,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95311
,2/8/10 6:26 AM,2/8/2010,,-12.10116,141.9531,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9531
,1/24/10 10:47 AM,1/24/2010,,-12.10115,141.95309,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95309
,1/1/10 12:28 PM,1/1/2010,,-12.10145,141.95308,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95308
,3/5/10 10:05 AM,3/5/2010,,-12.1002,141.95308,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95308
,1/13/10 2:34 AM,1/13/2010,,-12.10099,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,2/9/10 12:21 PM,2/9/2010,,-12.10117,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,2/10/10 12:15 PM,2/10/2010,,-12.10124,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,2/13/10 11:57 AM,2/13/2010,,-12.10096,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,2/17/10 8:38 AM,2/17/2010,,-12.10087,141.95307,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95307
,12/21/09 1:22 AM,12/21/2009,,-12.10158,141.95306,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95306
,12/31/09 9:32 AM,12/31/2009,,-12.10115,141.95306,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95306
,3/9/10 6:45 AM,3/9/2010,,-12.10095,141.95306,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95306
,1/30/10 4:12 AM,1/30/2010,,-12.10041,141.95305,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95305
,1/31/10 10:08 AM,1/31/2010,,-12.1013,141.95305,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95305
,2/7/10 12:31 PM,2/7/2010,,-12.10122,141.95305,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95305
,1/10/10 8:48 AM,1/10/2010,,-12.10142,141.95304,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95304
,2/27/10 1:41 AM,2/27/2010,,-12.10153,141.95302,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95302
,1/19/10 8:09 AM,1/19/2010,,-12.10091,141.953,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.953
,1/27/10 1:34 AM,1/27/2010,,-12.10146,141.953,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.953
,12/29/09 3:38 AM,12/29/2009,,-12.10142,141.95299,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95299
,2/14/10 11:52 AM,2/14/2010,,-12.10147,141.95299,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95299
,1/11/10 11:42 AM,1/11/2010,,-12.10139,141.95297,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95297
,2/9/10 12:24 PM,2/9/2010,,-12.10082,141.95297,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95297
,12/13/09 5:06 AM,12/13/2009,,-12.10158,141.95296,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95296
,2/17/10 2:40 AM,2/17/2010,,-12.1012,141.95296,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95296
,12/23/09 7:10 AM,12/23/2009,,-12.10165,141.95295,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95295
,12/21/09 4:22 AM,12/21/2009,,-12.10156,141.95294,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95294
,12/11/09 2:16 AM,12/11/2009,,-12.10159,141.95293,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95293
,12/12/09 11:12 AM,12/12/2009,,-12.10154,141.95293,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95293
,12/23/09 4:10 AM,12/23/2009,,-12.10168,141.95293,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95293
,12/28/09 6:42 AM,12/28/2009,,-12.10137,141.95293,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95293
,12/28/09 12:47 PM,12/28/2009,,-12.10165,141.95292,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95292
,1/7/10 8:58 AM,1/7/2010,,-12.10147,141.95292,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95292
,1/2/10 9:18 AM,1/2/2010,,-12.10184,141.95291,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95291
,1/15/10 2:25 AM,1/15/2010,,-12.10137,141.95291,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95291
,12/18/09 7:40 AM,12/18/2009,,-12.10151,141.9529,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9529
,1/3/10 9:12 AM,1/3/2010,,-12.10134,141.9529,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9529
,1/25/10 7:44 AM,1/25/2010,,-12.10151,141.9529,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9529
,3/5/10 7:05 AM,3/5/2010,,-12.1011,141.9529,na,Tarlisha,na,na,na,188,na,527,female,3266,,-141.9529
,12/14/09 4:59 AM,12/14/2009,,-12.10155,141.95289,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95289
,12/14/09 10:58 AM,12/14/2009,,-12.10152,141.95289,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95289
,3/13/10 3:22 AM,3/13/2010,,-12.10141,141.95289,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95289
,12/15/09 1:55 AM,12/15/2009,,-12.10137,141.95288,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95288
,1/6/10 9:01 AM,1/6/2010,,-12.10154,141.95288,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95288
,1/22/10 4:59 AM,1/22/2010,,-12.10087,141.95288,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95288
,12/14/09 7:58 AM,12/14/2009,,-12.10143,141.95286,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95286
,1/25/10 10:43 AM,1/25/2010,,-12.10123,141.95286,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95286
,2/5/10 3:41 AM,2/5/2010,,-12.10085,141.95286,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95286
,1/6/10 3:01 AM,1/6/2010,,-12.1014,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,1/7/10 11:57 AM,1/7/2010,,-12.10136,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,1/14/10 8:30 AM,1/14/2010,,-12.10149,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,1/16/10 8:18 AM,1/16/2010,,-12.1013,141.95285,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95285
,12/11/09 5:16 AM,12/11/2009,,-12.10158,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,12/31/09 9:29 AM,12/31/2009,,-12.10122,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,1/7/10 5:57 AM,1/7/2010,,-12.10163,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,1/12/10 5:40 AM,1/12/2010,,-12.10146,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,3/1/10 10:30 AM,3/1/2010,,-12.10148,141.95284,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95284
,12/5/09 11:54 AM,12/5/2009,,-12.10157,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,1/7/10 2:57 AM,1/7/2010,,-12.10137,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,1/9/10 11:48 AM,1/9/2010,,-12.10112,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,1/14/10 11:29 AM,1/14/2010,,-12.1016,141.95283,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95283
,12/24/09 4:04 AM,12/24/2009,,-12.10146,141.95282,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95282
,12/30/09 12:34 PM,12/30/2009,,-12.10131,141.95282,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95282
,1/8/10 8:50 AM,1/8/2010,,-12.10142,141.95282,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95282
,1/16/10 5:20 AM,1/16/2010,,-12.10152,141.95282,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95282
,1/3/10 12:17 PM,1/3/2010,,-12.10122,141.95281,na,Tarlisha,na,na,na,188,na,527,female,3266,,141.95281
